spotify_id,track,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,duration
1U2cGXMoSX8XbF2DHqkaI6,70de4jDRPmZCfnph4mcJrx,0.672,0.89,2,-5.56,1,0.0598,0.552,7.52e-05,0.976,0.575,106.519,,4,306132.0
1U2cGXMoSX8XbF2DHqkaI6,374skuUaGdsmT0PtMcIjvo,0.459,0.774,5,-4.337,1,0.0564,0.356,5.97e-05,0.954,0.396,93.653,,3,275493.0
1U2cGXMoSX8XbF2DHqkaI6,0qiwLPlaFrgW0wKXTGl9eP,0.495,0.868,7,-5.17,1,0.0698,0.546,5.71e-06,0.457,0.656,133.681,,4,342587.0
1U2cGXMoSX8XbF2DHqkaI6,2qsJfUIkbuKDgt0AytKSPc,0.617,0.846,10,-4.298,1,0.0864,0.621,4.7e-05,0.97,0.847,137.077,,4,318996.0
1U2cGXMoSX8XbF2DHqkaI6,4tBhzXLaEnv2yCig3YMbZQ,0.512,0.781,7,-5.611,0,0.0652,0.489,2.25e-05,0.716,0.717,131.771,,4,418888.0
1U2cGXMoSX8XbF2DHqkaI6,6Hln5nirGsxo9ETQxXuvjC,0.396,0.839,0,-6.146,1,0.0748,0.0463,0.00568,0.694,0.607,144.808,,4,452371.0
3BuIyVGTMFgzHDV0iuTlDK,67skNZXCLhnldeFJuMTVLz,0.743,0.361,3,-12.948,1,0.101,0.98,3.21e-05,0.129,0.909,99.337,,4,174053.0
3BuIyVGTMFgzHDV0iuTlDK,1Be0wbt6cv1mXJTnp1RrLY,0.88,0.4,2,-11.524,0,0.101,0.821,4.63e-05,0.0418,0.944,125.862,,4,189053.0
3BuIyVGTMFgzHDV0iuTlDK,4UMcRe4uqjHhfg418zOMG8,0.676,0.301,6,-15.791,0,0.111,0.991,2.92e-06,0.19,0.823,142.188,,4,148000.0
3BuIyVGTMFgzHDV0iuTlDK,0fWxT3ovi9AB8ZQ6OVlL4X,0.477,0.202,3,-16.318,1,0.185,0.984,0.624,0.096,0.606,197.79,,3,176867.0
3BuIyVGTMFgzHDV0iuTlDK,1LAaNArcGwlgEM2HDp0dqE,0.471,0.317,3,-8.933,0,0.0351,0.954,0.142,0.242,0.456,117.911,,4,186307.0
3BuIyVGTMFgzHDV0iuTlDK,0x5sCo8lHl75Vu85j3eF6O,0.721,0.453,7,-6.823,1,0.0866,0.936,0.000349,0.0975,0.589,79.601,,4,165773.0
3BuIyVGTMFgzHDV0iuTlDK,1VIi0k54tWmkiDag79CeWO,0.763,0.193,5,-15.896,1,0.276,0.993,0,0.134,0.699,110.734,,4,174720.0
3BuIyVGTMFgzHDV0iuTlDK,2hUB1Lt0kKu3ckH9rdvDyY,0.881,0.499,2,-9.341,0,0.05,0.979,0.00679,0.144,0.969,130.67,,4,158760.0
3BuIyVGTMFgzHDV0iuTlDK,2qzVfXMdPkNVrgAkOIt0M2,0.864,0.446,2,-8.238,0,0.0683,0.981,0.000325,0.109,0.919,129.518,,4,180120.0
3BuIyVGTMFgzHDV0iuTlDK,7jmyMthWW2OcfH99RVHMbk,0.292,0.259,7,-11.846,1,0.0822,0.989,0.777,0.332,0.458,66.791,,4,180093.0
1dwzCtV4qWFwDSvEXeMJhv,2jbImNqPsdHJHVS8FTil4v,0.619,0.751,11,-6.933,0,0.0413,0.204,0,0.0881,0.526,78.003,,4,237667.0
1dwzCtV4qWFwDSvEXeMJhv,5QVJdHkRPOEVGmpZYc2M4H,0.662,0.825,0,-5.239,0,0.0333,0.0407,0,0.32,0.588,106.96,,4,222907.0
1dwzCtV4qWFwDSvEXeMJhv,7z2IUJukyebywL7MlHH0ef,0.688,0.529,5,-5.595,0,0.0319,0.578,0,0.111,0.235,121.891,,4,261800.0
1dwzCtV4qWFwDSvEXeMJhv,3iBkVZawMklxkwHIL8MqAc,0.549,0.327,1,-7.729,1,0.0327,0.492,0,0.0945,0.191,155.777,,3,205493.0
1dwzCtV4qWFwDSvEXeMJhv,1p13tYSzRNB4I1uiaktPbt,0.555,0.637,4,-5.246,1,0.0464,0.401,0,0.127,0.522,177.651,,4,242013.0
1dwzCtV4qWFwDSvEXeMJhv,27RQF560eRyMAIk203GlX9,0.567,0.467,10,-7.521,0,0.0332,0.00911,0.00107,0.0639,0.731,179.993,,4,225267.0
1dwzCtV4qWFwDSvEXeMJhv,63Pp1Fkt9xQqeeRWNWroIP,0.782,0.945,7,-3.792,0,0.0587,0.0593,0,0.0872,0.582,111.024,,4,190413.0
1dwzCtV4qWFwDSvEXeMJhv,1MDJTh7ub60IojKRXyH8de,0.531,0.34,11,-6.82,0,0.032,0.0861,2.36e-06,0.114,0.399,187.188,,3,271440.0
1dwzCtV4qWFwDSvEXeMJhv,5ogpDxJAMeG78HtFHp7jiJ,0.799,0.714,5,-6.272,1,0.0477,0.162,0,0.344,0.463,126.023,,4,241907.0
1dwzCtV4qWFwDSvEXeMJhv,452F8ufeB8EUnEwSdF9F9H,0.568,0.533,6,-5.539,0,0.0276,0.128,0,0.115,0.251,131.876,,4,236800.0
0zN3pCjMNJzMlWc53R2eNL,5hr1qocblJsuDVr0oCn5TJ,0.687,0.65,0,-5.208,0,0.0248,0.753,0,0.0979,0.325,140.947,,4,228667.0
0zN3pCjMNJzMlWc53R2eNL,4R0B0oUiLcWnOY7zcMeL2l,0.532,0.741,9,-5.643,1,0.0324,0.00506,0,0.133,0.298,129.982,,4,203333.0
0zN3pCjMNJzMlWc53R2eNL,4B2ofz7qwpIc4soZYKu6gu,0.643,0.922,9,-4.88,1,0.0676,0.015,0,0.305,0.817,140.042,,4,215920.0
0zN3pCjMNJzMlWc53R2eNL,53dEhZEmoJfSwaB361xlpt,0.621,0.828,0,-6.907,1,0.0306,0.202,7.9e-06,0.206,0.96,140.018,,4,251387.0
0zN3pCjMNJzMlWc53R2eNL,5gOlTgHY9G4ZvpE3nMPS7E,0.688,0.705,5,-5.936,1,0.0447,0.0904,2.02e-05,0.118,0.434,95.012,,4,275867.0
0zN3pCjMNJzMlWc53R2eNL,5p8gy4NuKccLe7ytwoh1Ds,0.337,0.769,0,-4.841,1,0.0351,0.18,0,0.38,0.479,107.163,,4,187373.0
0zN3pCjMNJzMlWc53R2eNL,1CGqvPriymPJrghvIg1Y1d,0.674,0.9,11,-4.533,0,0.139,0.0683,0,0.275,0.601,120.006,,4,170867.0
0zN3pCjMNJzMlWc53R2eNL,1OvOMIZ9poBWsLK69ShdZU,0.424,0.678,7,-5.088,1,0.0281,0.109,0,0.355,0.293,80.124,,4,358787.0
0zN3pCjMNJzMlWc53R2eNL,6zxQjV2f9XOIMu58Lg4a0R,0.435,0.702,7,-7.136,1,0.0424,0.169,0,0.113,0.181,141.033,,4,280947.0
0zN3pCjMNJzMlWc53R2eNL,1GwRf8UqvbclFIb9haMTHm,0.6,0.537,7,-7.943,1,0.0313,0.276,0,0.125,0.457,131.799,,4,227747.0
7FsYA91g6BUMcGO9pGfbCs,4ivxYpm6ICyZRUszerdfBC,0.71,0.0694,2,-12.786,0,0.0745,0.678,0.0036,0.0945,0.288,120.177,,4,219000.0
7FsYA91g6BUMcGO9pGfbCs,07O6xr2enEz00xnZr6eTJ4,0.394,0.555,0,-8.084,1,0.0354,0.0175,0.00153,0.191,0.111,113.777,,3,552373.0
7FsYA91g6BUMcGO9pGfbCs,1u1EZnH8Dt0urfMyPF89ch,0.598,0.555,7,-7.182,1,0.0256,0.0691,0.0989,0.133,0.243,114.743,,4,236000.0
7FsYA91g6BUMcGO9pGfbCs,1pEbUcxQAOZdfKc5FcsK2g,0.626,0.642,1,-5.627,1,0.0353,0.0368,0.0725,0.11,0.147,113.92,,4,200853.0
7FsYA91g6BUMcGO9pGfbCs,45ODFdH15IS07YMieNshNt,0.776,0.696,9,-3.0,0,0.0497,0.0047,0.021,0.0771,0.482,124.439,,4,161587.0
7FsYA91g6BUMcGO9pGfbCs,1uhsw9ZDx9Q4nDSChzaMxt,0.539,0.655,7,-9.208,1,0.029,0.0332,0.362,0.0804,0.279,116.204,,4,311627.0
7FsYA91g6BUMcGO9pGfbCs,4WbFC8T5j8JIE8UtNs8zsd,0.49,0.672,1,-2.202,1,0.0323,0.0477,3.5e-05,0.081,0.338,78.729,,4,219387.0
7FsYA91g6BUMcGO9pGfbCs,2eusCu1ZFnzlzPDvWH4UCg,0.538,0.766,9,-8.751,1,0.0429,0.00486,0.932,0.13,0.481,82.998,,4,220000.0
7FsYA91g6BUMcGO9pGfbCs,4Tp7nva26WMM6FqF8kVjny,0.741,0.808,4,-4.267,0,0.041,0.0208,0.00295,0.187,0.77,113.474,,4,157120.0
7FsYA91g6BUMcGO9pGfbCs,2XfP0TNrLBaa9uTEC6lvRC,0.451,0.763,4,-3.982,0,0.03,0.0298,0,0.0729,0.839,166.671,,4,166720.0
4SEYEtNqbHLesuJKDq1Aiq,0HySyie5z1LQTywJ8UpQYx,0.541,0.77,2,-3.243,0,0.0483,0.162,0,0.0756,0.41,124.978,,4,275253.0
4SEYEtNqbHLesuJKDq1Aiq,39IbfXuKeavtU4zffrGcSh,0.566,0.874,0,-4.409,1,0.0395,0.0744,2.54e-05,0.122,0.852,135.193,,4,195947.0
4SEYEtNqbHLesuJKDq1Aiq,0v8OYNMVVBW7ItCOghsYJ6,0.596,0.715,4,-6.747,1,0.344,0.134,2.86e-06,0.115,0.186,161.295,,4,469120.0
4SEYEtNqbHLesuJKDq1Aiq,6JbVMdAi02Qe3CTSJlp8K0,0.407,0.705,7,-4.757,1,0.0352,0.223,4.03e-06,0.342,0.752,139.64,,4,206147.0
4SEYEtNqbHLesuJKDq1Aiq,4M8KdyvRJ3z1oostB9AAw8,0.661,0.951,0,-3.157,1,0.108,0.0737,0,0.219,0.718,130.049,,4,183373.0
4SEYEtNqbHLesuJKDq1Aiq,7K0tj5qryndzQfoziTQixx,0.583,0.923,4,-2.927,1,0.0685,0.0174,0,0.369,0.665,119.959,,4,134893.0
4SEYEtNqbHLesuJKDq1Aiq,1U2cK5OEmBW1wpwKGOjudo,0.619,0.901,0,-5.16,1,0.0364,0.0669,5.88e-05,0.145,0.755,132.583,,4,198067.0
4SEYEtNqbHLesuJKDq1Aiq,07Mzn5zWW48ixzSsL16EEm,0.589,0.947,9,-5.498,1,0.0409,0.0849,1.96e-05,0.13,0.622,120.082,,4,163613.0
4SEYEtNqbHLesuJKDq1Aiq,1hJwa7G8nY3CBaOwIFYund,0.636,0.844,0,-4.407,1,0.047,0.0794,3.84e-06,0.687,0.72,150.025,,4,346667.0
4SEYEtNqbHLesuJKDq1Aiq,5qmtmSztDTDz3ICjM5FeHD,0.532,0.959,0,-2.826,1,0.104,0.0532,0,0.35,0.771,124.903,,4,131080.0
2ToDuCSGg2xuxzUEv8KTXu,4NavKLitnJNOmtU6zK91Oy,0.543,0.881,8,-5.599,0,0.0624,0.0439,0,0.089,0.581,175.265,,4,216173.0
2ToDuCSGg2xuxzUEv8KTXu,0jvQc9eYTumWl4OndnKVvX,0.609,0.859,11,-5.465,1,0.121,0.0172,0,0.0923,0.801,106.96,,4,182693.0
2ToDuCSGg2xuxzUEv8KTXu,2KoenCoT2PDQP9OobTWQiX,0.625,0.915,5,-5.578,1,0.119,0.0188,0,0.129,0.907,150.314,,4,201360.0
2ToDuCSGg2xuxzUEv8KTXu,0O6syarByM5JhL7YIHifBS,0.694,0.913,3,-4.943,0,0.0945,0.0202,0,0.0319,0.846,105.215,,4,202600.0
2ToDuCSGg2xuxzUEv8KTXu,5k5NbtW8L7QVyVv3nZ2Cfd,0.736,0.612,0,-7.869,1,0.158,0.0228,3.64e-06,0.185,0.705,148.958,,4,194427.0
2ToDuCSGg2xuxzUEv8KTXu,1eDA88nxowXnM3dycsO54o,0.79,0.729,9,-5.796,1,0.0501,0.00997,0,0.249,0.948,105.8,,4,176320.0
2ToDuCSGg2xuxzUEv8KTXu,0bAQdKerYfe29GKS1gw1s9,0.569,0.749,5,-6.708,1,0.0723,0.00162,0.0213,0.0919,0.867,160.194,,4,196053.0
2ToDuCSGg2xuxzUEv8KTXu,08wzYVKrocqJOxdpQOxlpn,0.654,0.847,11,-5.391,0,0.059,0.0627,0,0.0563,0.726,126.942,,4,229467.0
2ToDuCSGg2xuxzUEv8KTXu,1V9rajQKFx66iGrailAOUR,0.481,0.911,8,-4.91,1,0.114,0.0649,0,0.262,0.84,188.904,,4,142400.0
2ToDuCSGg2xuxzUEv8KTXu,6qLkXInjg2oR8wlNpbSpxM,0.806,0.67,8,-6.394,1,0.0523,0.0461,0.000483,0.114,0.962,75.008,,4,189733.0
74dUB5hhlJ3CdwxfLjgdjG,3aAKzszhlXG0E5kQB7Wmgh,0.795,0.988,9,-3.732,1,0.106,0.01,8.65e-05,0.306,0.498,129.041,,4,230698.0
74dUB5hhlJ3CdwxfLjgdjG,1yHtZYB7EbMh8hK5qnk2EV,0.682,0.609,9,-5.491,0,0.0755,0.278,0,0.33,0.628,86.012,,4,174427.0
74dUB5hhlJ3CdwxfLjgdjG,6KKxXlaaLYaJzc6x9eTJHn,0.692,0.867,1,-6.11,0,0.167,0.00562,0.724,0.238,0.566,175.148,,4,263312.0
74dUB5hhlJ3CdwxfLjgdjG,5DpfrIS8tWtW4HwYk363F2,0.579,0.553,2,-7.048,1,0.0578,0.152,0.867,0.0916,0.735,126.283,,4,235787.0
74dUB5hhlJ3CdwxfLjgdjG,3gQIVSomiA4WU8GoTueKag,0.765,0.656,9,-5.674,1,0.0648,0.00338,0.908,0.0503,0.626,87.482,,4,221143.0
74dUB5hhlJ3CdwxfLjgdjG,5deB8ufXWNueeB8aNYMP1w,0.904,0.57,9,-5.792,1,0.312,0.111,0.00811,0.0162,0.0435,86.014,,4,313714.0
74dUB5hhlJ3CdwxfLjgdjG,0B2uXyVTGJYMtZGPs7LobZ,0.749,0.898,10,-8.548,0,0.0463,0.00121,0.882,0.0925,0.494,114.278,,4,265427.0
74dUB5hhlJ3CdwxfLjgdjG,0UHfEND6QdsIk4ij41SAbh,0.639,0.931,11,-4.307,0,0.13,0.017,0.141,0.065,0.103,173.051,,4,277457.0
74dUB5hhlJ3CdwxfLjgdjG,27IQ67vgY8G8NgKoZ3JGFC,0.81,0.87,10,-7.355,0,0.0335,0.0971,0.479,0.182,0.671,126.255,,4,235787.0
74dUB5hhlJ3CdwxfLjgdjG,7y7RVDOM410tbnZaSGjNwt,0.78,0.979,9,-4.988,1,0.0624,0.000203,0.151,0.219,0.513,129.068,,4,230698.0
54wQolFMCoR3uZ47BCYae3,0bHASprl6DzKBPjZvw6fKx,0.731,0.86,0,-8.832,1,0.0454,0.0817,0.000183,0.116,0.925,144.992,,4,217062.0
54wQolFMCoR3uZ47BCYae3,68vNNyk9OsXmTxtCPzD027,0.896,0.417,6,-12.69,0,0.0852,0.0269,0.000208,0.0658,0.781,100.004,,4,312678.0
54wQolFMCoR3uZ47BCYae3,0ALgbAu4dxe9iNkCA7JJqT,0.884,0.584,0,-11.041,1,0.0451,0.329,0.0728,0.16,0.939,124.072,,4,240082.0
54wQolFMCoR3uZ47BCYae3,6lY8mkCaOnhqWKCjdmvhm6,0.711,0.783,2,-3.894,1,0.0685,0.0956,1.95e-06,0.0657,0.46,119.971,,4,296380.0
54wQolFMCoR3uZ47BCYae3,05iUWaZunuVi2qfe9gjKy2,0.828,0.839,0,-11.05,1,0.0499,0.0301,0.426,0.0802,0.966,124.014,,4,348504.0
54wQolFMCoR3uZ47BCYae3,3ql7fDipmryXGRvXIQ3GWo,0.799,0.592,6,-11.371,0,0.121,0.22,0,0.0766,0.828,100.025,,4,190278.0
5hUa32zTV5Uvozhchem16g,1AuDPjGGG8rB1itguv0YxI,0.431,0.557,0,-7.973,1,0.167,0.37,0,0.376,0.141,73.579,,4,380027.0
5T2veKGOXWjQoB97DWV476,3ktyLuQf5J3nteF2tZEKzU,0.797,0.797,9,-5.439,0,0.054,0.241,6.81e-05,0.108,0.552,110.02,,4,192667.0
5T2veKGOXWjQoB97DWV476,3L3NSq7lSQUvoFhpGA0HbG,0.786,0.492,11,-6.345,0,0.031,0.0486,2.67e-05,0.0993,0.905,92.986,,4,247080.0
5T2veKGOXWjQoB97DWV476,5GMEFJ9UUzDiUylnThTb1a,0.79,0.798,5,-5.819,0,0.0305,0.411,0.00597,0.162,0.96,97.008,,4,203747.0
5T2veKGOXWjQoB97DWV476,7uWFJh9ee3Tkwj90L5X0Qd,0.743,0.788,8,-6.064,1,0.0329,0.218,0.161,0.144,0.922,119.99,,4,260520.0
5T2veKGOXWjQoB97DWV476,4LKS12CgW1GoPbDsT6LUOZ,0.802,0.598,9,-5.519,0,0.0346,0.595,0.00326,0.12,0.962,135.005,,4,205093.0
5T2veKGOXWjQoB97DWV476,7E1wqf41S2apxrCxv0SoKo,0.764,0.586,4,-6.103,0,0.04,0.288,0,0.0948,0.442,96.013,,3,184947.0
5T2veKGOXWjQoB97DWV476,5lEHFAShHCWhbyt54m49Rb,0.774,0.573,1,-7.301,1,0.0308,0.512,0.00225,0.199,0.82,119.989,,4,229080.0
5T2veKGOXWjQoB97DWV476,3fPdyC99ZQry7aOM8xFpTc,0.738,0.545,7,-8.183,0,0.0302,0.191,1.56e-05,0.139,0.514,116.016,,4,224373.0
5T2veKGOXWjQoB97DWV476,2xUnnS1yOvK18BjsGHCY4S,0.699,0.844,5,-3.17,0,0.0317,0.0235,3.06e-05,0.375,0.9,119.963,,4,213640.0
5T2veKGOXWjQoB97DWV476,51iORyrdOmvmALPdWb7ajF,0.66,0.537,4,-7.043,0,0.0962,0.859,0,0.0738,0.638,92.049,,4,198600.0
6S9ZEL9iJBOi0hMzrJStrV,1qK5YXBjcTnFIGweqJDoG9,0.769,0.436,3,-10.922,1,0.178,0.974,4.02e-05,0.0677,0.872,96.971,,4,180053.0
16dQ2X23MNi4HqIdULPelI,4xMbrsMJUpkFRScJ6Vz7Bw,0.577,0.879,0,-5.916,0,0.0316,0.0031,3.87e-05,0.0857,0.779,119.558,,4,224587.0
16dQ2X23MNi4HqIdULPelI,6kmQmsLuP6tZmrmCbt8fJX,0.339,0.962,7,-4.249,0,0.108,0.0249,1.26e-06,0.266,0.82,147.341,,4,192413.0
16dQ2X23MNi4HqIdULPelI,6OHWewNBuMIpmEPrkKnRiU,0.507,0.958,7,-2.596,1,0.101,0.0114,0,0.231,0.346,135.906,,4,302027.0
16dQ2X23MNi4HqIdULPelI,2tlXklhgETzKreHdfl1lWR,0.525,0.971,0,-4.315,1,0.0638,0.00337,0.00128,0.31,0.658,123.271,,4,180653.0
16dQ2X23MNi4HqIdULPelI,77u6EYVpFCIpkwn36UjGPi,0.404,0.967,0,-5.559,0,0.0391,0.00993,2.67e-05,0.0786,0.784,94.819,,4,158893.0
16dQ2X23MNi4HqIdULPelI,0NBm0nQqPzMi6l3DwE8fPD,0.453,0.824,1,-5.208,0,0.0621,0.0437,0,0.116,0.679,112.169,,4,152440.0
16dQ2X23MNi4HqIdULPelI,3soxpLwH2G88P5K8GOpbHV,0.511,0.946,7,-3.047,1,0.0701,0.00217,3.04e-06,0.216,0.456,90.082,,4,245013.0
16dQ2X23MNi4HqIdULPelI,58iB4lDMyArZcOexEKVLoZ,0.401,0.904,7,-5.314,0,0.0591,0.0156,0.00131,0.0512,0.891,155.544,,4,218840.0
16dQ2X23MNi4HqIdULPelI,3ZzCoRuQeWSFgR8bXMJquZ,0.447,0.649,7,-6.736,0,0.0408,0.0888,3.47e-06,0.0784,0.55,111.038,,4,295613.0
16dQ2X23MNi4HqIdULPelI,0IchaHS1wtuA8uscoZ0LtU,0.348,0.935,1,-4.985,0,0.0833,0.00306,0,0.0861,0.519,160.187,,4,240040.0
58t6XZqwo1Y8IMm1WQ5pVw,29EJyunr2kWnZMNzEBWrh2,0.352,0.599,9,-10.257,0,0.0339,0.305,0.61,0.138,0.462,126.662,,5,275847.0
58t6XZqwo1Y8IMm1WQ5pVw,4EWRtTnPCQAU9IUL9WzgwC,0.599,0.742,6,-8.1,0,0.0406,0.209,1.08e-05,0.117,0.472,164.938,,4,216306.0
58t6XZqwo1Y8IMm1WQ5pVw,4fkTvMJm8aEzKEbVrPoXPj,0.622,0.728,11,-9.15,0,0.0341,0.266,5.02e-05,0.0709,0.784,153.956,,4,211092.0
58t6XZqwo1Y8IMm1WQ5pVw,2NQSjN9PuydtUVYhE02fBD,0.688,0.677,9,-7.89,0,0.0287,0.138,0.000909,0.153,0.55,150.026,,4,239451.0
58t6XZqwo1Y8IMm1WQ5pVw,5GfmGVMkj3M9AJ6eOyUGLK,0.547,0.472,9,-7.634,0,0.0277,0.445,0.000172,0.164,0.335,139.992,,4,229426.0
58t6XZqwo1Y8IMm1WQ5pVw,2HeJDM6STjP83l6MXcRCzY,0.564,0.397,9,-11.709,0,0.0289,0.154,0.0125,0.208,0.438,155.054,,4,219684.0
58t6XZqwo1Y8IMm1WQ5pVw,7JAVe6JMDdbKlDHv4V9dYx,0.557,0.611,4,-8.92,0,0.0272,0.159,0.0059,0.282,0.343,143.952,,4,237220.0
58t6XZqwo1Y8IMm1WQ5pVw,0hvYnKORjvdr2sk3gutVTB,0.327,0.707,9,-9.592,0,0.0404,0.25,0.0186,0.167,0.559,160.045,,4,518891.0
58t6XZqwo1Y8IMm1WQ5pVw,6s9TmlvIalsqtuCFEUiVcP,0.615,0.655,9,-8.37,0,0.0315,0.286,0.00223,0.0909,0.707,134.955,,4,210091.0
58t6XZqwo1Y8IMm1WQ5pVw,2253Kb1ITgug9x0QtcBOJQ,0.298,0.947,4,-6.591,0,0.058,0.503,0.00214,0.32,0.241,155.005,,4,267026.0
7dEIkm6KvJrGzJ0EdUya46,0cV3dWD57FaaQ2wzdcgiUH,0.576,0.914,5,-5.793,1,0.0363,0.018,0,0.68,0.688,133.972,,4,232907.0
7dEIkm6KvJrGzJ0EdUya46,3ieVwMIZBeIodPpEnTkCAb,0.758,0.688,2,-9.608,1,0.423,0.206,0.00171,0.131,0.793,176.003,,4,234034.0
6TN1zil5YdUWeNv6BXUICF,1ge1wkBEBrALyoCtv3xZ7q,0.897,0.697,2,-6.729,1,0.0447,0.0646,0.000294,0.302,0.968,125.007,,4,198484.0
6TN1zil5YdUWeNv6BXUICF,4DbLUn5Je2PvbrhQKHCLuP,0.7,0.758,2,-6.559,0,0.0273,0.0507,0,0.379,0.877,95.001,,4,209684.0
6TN1zil5YdUWeNv6BXUICF,0FAjMkTVU8E5KATLzZIMNE,0.822,0.983,11,-5.514,1,0.0457,0.0572,0,0.308,0.965,127.003,,4,193507.0
6TN1zil5YdUWeNv6BXUICF,2OZe74uE6p56ZiXhPUJBin,0.473,0.571,3,-9.969,1,0.0271,0.0814,0,0.164,0.486,79.986,,4,231000.0
6TN1zil5YdUWeNv6BXUICF,7xxYeXGPuDA0EWGlSZdYcm,0.748,0.795,4,-5.07,0,0.0313,0.292,0,0.134,0.966,122.025,,4,204590.0
6TN1zil5YdUWeNv6BXUICF,475IhyP3YXknpENQ2ZD0dJ,0.732,0.884,2,-8.298,0,0.0292,0.0873,0.00487,0.292,0.736,119.992,,4,257987.0
6TN1zil5YdUWeNv6BXUICF,4jVwsVNoXk5sppKyCToidw,0.582,0.856,4,-5.457,1,0.0361,0.0369,0,0.214,0.952,89.994,,4,169192.0
6TN1zil5YdUWeNv6BXUICF,07gf5ckJB8bqpU2Fh7y3so,0.584,0.428,4,-9.022,1,0.0257,0.155,0,0.584,0.277,130.084,,4,196105.0
6TN1zil5YdUWeNv6BXUICF,3jm8TgrmekHQqJqxw8WNgE,0.964,0.616,5,-6.59,0,0.0435,0.172,0,0.0648,0.962,129.944,,4,230063.0
6TN1zil5YdUWeNv6BXUICF,5aF7mGfsp7ndA90b2shrSD,0.775,0.667,2,-8.0,1,0.0262,0.15,0.00173,0.121,0.932,105.007,,4,215426.0
4YaivpIWtLfgW7wDyZZmLz,1GCSDysJ9G4QFbn6hHJlam,0.719,0.556,1,-7.05,1,0.0238,0.109,0,0.156,0.766,94.992,,4,233560.0
4YaivpIWtLfgW7wDyZZmLz,1viI26U8kuHbdQ4iSnw5Qm,0.632,0.46,2,-4.114,0,0.0281,0.65,3.62e-06,0.0899,0.154,86.054,,4,304160.0
4YaivpIWtLfgW7wDyZZmLz,5uWE8yKQcESCZVKUbYyLWG,0.567,0.473,11,-8.243,1,0.0314,0.518,0,0.0992,0.178,145.766,,4,284013.0
4YaivpIWtLfgW7wDyZZmLz,2yfegM5ptNmIFnSkPvojdd,0.692,0.662,3,-7.41,1,0.0307,0.15,1.09e-05,0.115,0.606,110.052,,4,224347.0
4YaivpIWtLfgW7wDyZZmLz,6YkFMUdrX6NvqWebuamher,0.674,0.622,0,-7.394,1,0.0313,0.526,0.00052,0.584,0.534,125.714,,4,339613.0
4YaivpIWtLfgW7wDyZZmLz,3E8Yu3mieYFNcfqgBZRTdv,0.6,0.766,8,-5.865,1,0.0867,0.463,3.16e-06,0.608,0.572,128.373,,4,374027.0
4YaivpIWtLfgW7wDyZZmLz,3rNVuxj18JIu4iJwyFRXlj,0.526,0.505,5,-8.701,1,0.0273,0.272,0,0.132,0.452,74.946,,4,256933.0
4YaivpIWtLfgW7wDyZZmLz,6luYpRYAPCJTes7eSzSi3i,0.456,0.39,3,-9.455,0,0.0325,0.46,0.000241,0.13,0.151,172.098,,4,264453.0
4YaivpIWtLfgW7wDyZZmLz,3dG7tvZHdzA75q7VP7p97c,0.797,0.723,7,-2.122,1,0.0284,0.211,0,0.687,0.821,104.993,,4,225480.0
4YaivpIWtLfgW7wDyZZmLz,7wCPQjVCbPfe0Uqyx7Ezuo,0.649,0.773,7,-3.259,1,0.0277,0.0558,7.11e-06,0.267,0.786,95.014,,4,267173.0
2xXeT7cTJLkrIi8A3xWDTn,2MW55kepFbp4chD3h5cQvH,0.491,0.595,2,-8.382,0,0.0257,0.164,0.000599,0.114,0.365,138.141,,4,379400.0
5egG1YbxZDILFAesN2Cog1,2MW55kepFbp4chD3h5cQvH,0.491,0.595,2,-8.382,0,0.0257,0.164,0.000599,0.114,0.365,138.141,,4,379400.0
4SMwee0GlMCJLeTGpLDHF9,5MSplsaRAir7MGYXO5hINK,0.783,0.603,2,-9.601,1,0.052,0.00022,0.894,0.108,0.0377,122.686,,4,359667.0
4SMwee0GlMCJLeTGpLDHF9,6g2XjbVnn8Fk6DUGIJCCp3,0.585,0.88,11,-8.46,1,0.0346,0.000479,0.875,0.113,0.192,121.906,,4,275587.0
4SMwee0GlMCJLeTGpLDHF9,2dSP8avEFM5cT0CstMOicM,0.702,0.87,11,-11.053,1,0.0457,0.00102,0.833,0.0827,0.325,123.995,,4,359000.0
4SMwee0GlMCJLeTGpLDHF9,7qu8wsqvrlAF5azMRtQjDg,0.947,0.519,1,-10.739,1,0.111,0.0191,0.903,0.133,0.486,99.99,,4,201600.0
4SMwee0GlMCJLeTGpLDHF9,4ZZ6gvtt4u50VmswITudB6,0.808,0.704,1,-7.846,1,0.0428,0.00674,0.848,0.105,0.383,123.001,,4,345366.0
4SMwee0GlMCJLeTGpLDHF9,2oF9OLWOKsC3ovBSvyA0cS,0.874,0.835,9,-4.795,1,0.0496,0.127,0.873,0.0821,0.377,124.003,,4,341250.0
4SMwee0GlMCJLeTGpLDHF9,5TyQ5J9XGqwPlGGOEu9dHM,0.872,0.59,5,-6.167,0,0.0589,0.0236,0.754,0.108,0.789,126.052,,4,358095.0
4SMwee0GlMCJLeTGpLDHF9,3XMDdDWFbsDObjPogup5xc,0.925,0.455,6,-7.176,1,0.0447,0.00764,0.887,0.104,0.549,126.04,,4,373333.0
4SMwee0GlMCJLeTGpLDHF9,1zgkpKqD8z5wMIjV3GUaG3,0.732,0.725,11,-3.933,0,0.042,0.0387,0.785,0.126,0.372,128.028,,4,333750.0
